hour,city,latitude,longitude,temp,wind_speed,humidity,date,temp_category,wind_category,humidity_category
13,Hyderabad,17.398945,78.457085,32.0,9.2,52,2026-06-03,Medium,Moderate,Moderate
14,Hyderabad,17.398945,78.457085,31.3,8.4,56,2026-06-03,Medium,Moderate,Moderate
15,Hyderabad,17.398945,78.457085,30.5,7.6,61,2026-06-03,Medium,Moderate,High
16,Hyderabad,17.398945,78.457085,29.6,7.0,66,2026-06-03,Medium,Moderate,High
17,Hyderabad,17.398945,78.457085,28.9,6.5,70,2026-06-03,Medium,Moderate,High
18,Hyderabad,17.398945,78.457085,28.2,6.5,74,2026-06-03,Medium,Moderate,High
19,Hyderabad,17.398945,78.457085,27.6,6.8,76,2026-06-03,Medium,Moderate,High
20,Hyderabad,17.398945,78.457085,27.0,7.8,78,2026-06-03,Medium,Moderate,High
21,Hyderabad,17.398945,78.457085,26.4,8.8,79,2026-06-03,Medium,Moderate,High
22,Hyderabad,17.398945,78.457085,25.9,9.9,79,2026-06-03,Medium,Moderate,High
23,Hyderabad,17.398945,78.457085,25.8,10.8,78,2026-06-03,Medium,High,High
